id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,year,month
11747190,Frescoed open space apt in the very center,2459989,Gosia & Mario,,Santo Stefano,44.497.223.142.225.600,11.349.688.990.611.800,Private room,80,1,70,26/04/18,3.66,7,113,june,2018
11753216,tranquilla stanza con bagno vicino al sant'orsola,45130307,Giovanna,,Santo Stefano,4.448.627.022.429.520,11.363.533.351.661.900,Private room,43,4,8,28/03/18,0.29,1,364,june,2018
11762355,Monolocale con terrazzo in centro,15009830,Paola,,Porto - Saragozza,4.450.096.752.335.480,11.334.860.420.535.800,Entire home/apt,100,1,26,29/03/18,0.94,1,364,june,2018
11766960,Camera Gialla,61070910,Roberto,,Porto - Saragozza,4.449.777.903.002.410,11.334.755.293.609.600,Private room,70,1,0,,,3,85,june,2018
11791809,Corner Residence 1,62803759,Massimo,,Navile,4.451.367.058.148.180,11.344.407.019.858.500,Entire home/apt,55,2,21,24/04/18,0.76,3,243,june,2018
11799338,Nel centro più storico di Bologna,11225846,Carlo,,Santo Stefano,44.490.636.638.344.300,1.134.910.461.004.480,Entire home/apt,50,3,93,29/06/18,3.35,1,102,june,2018
11808317,Centralissimo alloggio accogliente,62129909,Lary,,Santo Stefano,4.449.149.932.077.390,11.341.882.916.343.600,Entire home/apt,50,1,175,28/06/18,6.31,1,79,june,2018
11813817,Vicino a stazione e fiera!,55083089,Massimo,,Navile,4.450.974.883.411.970,11.345.292.317.615.900,Private room,21,3,35,07/06/18,1.26,4,294,june,2018
11818832,Suite Atmosfere Italiane Bed & Breakfast,62951690,Marina,,Santo Stefano,444.930.867.982.302,11.345.249.702.752.000,Private room,68,1,215,21/06/18,7.72,3,333,june,2018
11858032,Monolocale delizioso a Bologna,63205247,Tiziana,,Santo Stefano,4.448.106.747.225.190,11.374.978.179.869.000,Entire home/apt,46,3,13,26/03/18,0.50,1,363,june,2018
11887481,Stanza del Sommier B&B Atmosfere Italiane,62951690,Marina,,Santo Stefano,4.449.177.739.297.820,11.346.706.736.787.200,Private room,39,1,315,20/06/18,11.33,3,306,june,2018
11887660,Stanza del violino B&B Atmosfere Italiane,62951690,Marina,,Santo Stefano,4.449.365.784.757.330,113.451.048.611.718,Private room,39,1,284,22/06/18,10.22,3,288,june,2018
11897166,Una stanza accogliente e luminosa,24969049,Emanuela,,Savena,44.471.881.750.224.700,11.402.045.515.683.200,Private room,25,1,27,14/05/18,1.07,1,328,june,2018
11898014,La Scaletta - appartamento in centro,63461088,Sira,,Santo Stefano,44.494.993.700.215.600,11.356.718.699.350.900,Entire home/apt,130,2,77,27/05/18,4.78,2,352,june,2018
11942773,CENTRO DI BOLOGNA Appartamento,63761150,Mauro/Mirco,,Porto - Saragozza,4.450.137.467.320.470,1.134.349.490.271.690,Entire home/apt,115,1,24,10/06/18,0.88,5,7,june,2018
11945169,A casa di Irene,63779076,Irene,,Santo Stefano,4.447.381.709.097.960,11.363.809.186.369.800,Entire home/apt,65,1,23,29/03/18,0.88,1,362,june,2018
11954548,Amazing open space + terrace! 80633,5056483,Bettina,,Savena,44.481.226.731.286.200,11.378.157.222.248.800,Entire home/apt,117,3,1,21/03/17,0.06,64,190,june,2018
11957889,Appartamento in centro storico,63860445,Valeria,,Porto - Saragozza,4.449.593.259.358.870,11.332.802.796.127.400,Entire home/apt,85,2,101,17/06/18,3.72,1,47,june,2018
11980057,La Casa di  Miuma,64020870,Simona,,San Donato - San Vitale,4.450.370.291.819.830,11.363.553.092.150.000,Private room,39,1,43,24/06/18,1.95,1,357,june,2018
11984218,Cosy room - Accogliente camera,64051599,Francesca,,San Donato - San Vitale,44.501.822.378.314.300,11.359.664.915.250.000,Private room,25,1,196,21/06/18,7.20,1,17,june,2018
11988702,Cozy Nest Great Location!,43487067,Barbara,,Porto - Saragozza,44.498.356.304.866.900,11.337.576.007.855.100,Entire home/apt,46,2,141,23/06/18,5.18,1,246,june,2018
11996269,Oleander's House smart flat close to City Center,64141630,Gabriella,,Santo Stefano,44.485.253.262.600.700,11.362.780.890.119.400,Entire home/apt,55,2,91,21/06/18,3.32,1,111,june,2018
11997668,Appartamento Bologna (centro),1876282,Apartment Peter,,Santo Stefano,44.493.607.513.794.700,11.354.957.923.457.700,Entire home/apt,85,3,15,11/06/18,0.57,2,309,june,2018
12002416,Camera famigliare colazione bagno privato,26012538,Nicola / Liudmila,,Santo Stefano,44.488.632.273.017.700,11.347.666.887.581.300,Private room,100,1,1,05/11/16,0.05,6,364,june,2018
12006779,2 camere + bagno privato+colazione),26012538,Nicola / Liudmila,,Santo Stefano,44.490.048.342.392.200,11.347.738.850.164.200,Private room,100,1,2,30/09/16,0.08,6,333,june,2018
12008580,Camera per 3pers(colazione(bagno privato)),26012538,Nicola / Liudmila,,Santo Stefano,4.449.020.711.452.560,11.345.937.746.745.200,Private room,75,1,0,,,6,335,june,2018
12017363,Ampia e luminosa camera a Bologna,25277078,Anna,,Navile,4.451.470.888.349.190,11.339.006.142.426.100,Private room,32,1,31,02/10/17,1.14,3,333,june,2018
12018548,EXCLUSIVE Apartment PRIVATE TERRACE,6537760,Silvia,,Santo Stefano,44.493.559.642.060.300,11.354.371.451.122.400,Entire home/apt,230,3,1,30/10/16,0.05,4,231,june,2018
12036060,Grazioso monolocale con veranda,64425716,Lorena Ed Andrea,,Borgo Panigale - Reno,4.450.344.447.078.810,11.300.888.407.708.600,Entire home/apt,50,2,108,05/06/18,4.05,2,321,june,2018
12037659,"""CENTRO DI BOLOGNA"" tripla",63761150,Mauro/Mirco,,Porto - Saragozza,4.449.951.874.613.050,11.342.047.684.959.000,Private room,65,1,8,17/03/18,0.30,5,13,june,2018
12048201,Central loft with private garden,64515560,Francesco,,Santo Stefano,4.449.866.995.431.670,11.351.215.460.606.300,Entire home/apt,75,3,36,25/06/18,1.32,1,322,june,2018
12082577,CENTRO DI BOLOGNA doppia,63761150,Mauro/Mirco,,Porto - Saragozza,4.450.121.280.655.280,1.134.233.364.759.990,Private room,65,1,5,29/05/18,0.18,5,9,june,2018
12089187,Camera con terrazzo in centro città,47853447,Nicoletta,,Porto - Saragozza,4.449.522.238.830.960,11.333.255.228.142.300,Private room,27,2,81,15/06/18,3.47,1,203,june,2018
12096498,il campanile dai tetti,64853469,Lucia,,Santo Stefano,44.489.075.094.314.900,11.355.337.826.112.800,Entire home/apt,42,2,133,07/06/18,4.90,1,297,june,2018
12101692,Appartamento Stazione/Fiera-Flat Station/Fair,22525552,Annalisa,,Navile,4.451.689.130.422.100,11.347.849.869.280.200,Private room,25,1,0,,,2,334,june,2018
12101696,"Lovely flat  ""San Felice city wall"" with parking",1401209,Cristina,,Porto - Saragozza,44.499.718.857.683.400,11.325.742.864.169.900,Entire home/apt,65,3,134,10/06/18,5.43,1,278,june,2018
12102213,Sunny room with big balcony,9902926,Valentina,,Savena,4.447.686.837.625.860,11.383.098.849.811.700,Private room,30,1,10,26/05/17,0.37,3,365,june,2018
12121894,Cozy and bright Room with private bathroom,57607155,Andrea,,Borgo Panigale - Reno,44.505.636.815.603.100,11.302.980.052.293.400,Private room,52,1,5,18/03/18,0.18,1,89,june,2018
12131526,B&B FAST CASA VACANZA (int 2) BO,65104664,Toci,,Navile,44.516.532.608.898.900,11.342.603.692.326.600,Entire home/apt,50,1,156,28/06/18,9.05,2,300,june,2018
12143995,Università /Osp.le S'Orsola/Fiera,65196155,Cinzia,,San Donato - San Vitale,4.449.866.200.904.280,11.360.960.904.133.800,Private room,23,2,13,11/11/17,0.52,1,323,june,2018
12177161,BOLOGNA CENTRO APARTMENT,65387838,Michele,,Porto - Saragozza,44.503.619.944.218.900,11.342.226.533.657.000,Entire home/apt,53,2,97,12/06/18,3.57,1,20,june,2018
12207781,La finestra sui tetti,65220294,Rosanna,,Santo Stefano,4.448.622.858.021.910,11.343.283.922.993.400,Private room,50,2,31,30/04/18,1.18,1,87,june,2018
12213483,La quiete sui tetti centralissimo,65693714,Gaudenzio,,Santo Stefano,44.497.715.094.609.200,11.345.360.874.443.300,Entire home/apt,50,2,61,21/06/18,2.33,2,225,june,2018
12215316,Matrimoniale bagno in camera   m.40 dalla Stazione,63056213,Stefano,,Navile,4.450.690.987.880.640,11.344.990.485.649.000,Private room,60,2,4,02/12/17,0.17,1,252,june,2018
12216037,La Ca' Tolmino-Bilo Affittaly Apartments,42673858,Alessandro,,Porto - Saragozza,4.449.701.416.304.080,11.314.928.242.229.200,Entire home/apt,49,1,1,25/06/18,1,8,222,june,2018
12221689,Temporary house Zamboni 12,45136743,Andrea,,Santo Stefano,4.449.490.786.105.120,11.346.629.770.963.700,Entire home/apt,144,2,12,11/06/18,0.53,31,314,june,2018
12222283,Gorgeous 4 bedrooms and 4 bathrooms apt,45136743,Andrea,,Santo Stefano,44.496.042.829.908.100,113.482.731.325.071,Entire home/apt,270,3,12,07/04/18,0.51,31,36,june,2018
12222731,Cozy last floor on the roof,65746757,Elena,,Santo Stefano,4.448.913.174.570.260,1.135.160.266.390.120,Entire home/apt,100,2,55,25/06/18,2.10,1,272,june,2018
12236905,Mascarella Suite home,37298851,Leon,,Santo Stefano,4.449.933.719.973.390,11.348.655.693.888.600,Entire home/apt,119,1,6,19/03/18,0.24,4,346,june,2018
12242158,B&B A due passi dal Lumière / double room,11610405,Ilaria Silvia,,Porto - Saragozza,44.499.329.316.302.500,11.334.794.381.527.200,Private room,38,1,168,17/06/18,6.27,4,54,june,2018
12245999,open space in  Bologna's heart,62800797,Maxine,,Santo Stefano,4.449.392.945.458.700,11.348.872.897.081.800,Entire home/apt,110,2,13,03/06/18,0.49,1,336,june,2018
12263847,Charming apt Bologna center! 80309,5056483,Bettina,,Santo Stefano,4.449.285.231.665.890,11.343.466.508.643.300,Entire home/apt,139,3,9,16/02/18,0.42,64,148,june,2018
12288402,Big flat in the center of Bologna,66223438,Michele,,Porto - Saragozza,4.449.118.757.940.340,11.336.528.954.790.500,Entire home/apt,50,1,168,24/06/18,6.25,1,109,june,2018
12306404,appartamento in Bolognina,66358433,Francesco,,Navile,44.513.405.188.884.500,11.348.876.180.165.300,Entire home/apt,45,2,16,27/05/17,0.90,1,56,june,2018
12320106,Camera privata per brevi periodi,7691442,Luca,,Porto - Saragozza,4.449.835.344.885.750,11.317.644.964.861.600,Private room,30,1,7,18/03/18,0.33,1,365,june,2018
12323446,Happy flat near Villa Ghigi park,11841886,Marta E Dmitri,,Santo Stefano,4.447.398.155.634.560,11.333.092.324.347.000,Entire home/apt,80,5,0,,,1,90,june,2018
12333012,Bologna/nice room/wifi,66562163,Victoria / Adriano,,Borgo Panigale - Reno,4.450.907.381.086.000,11.303.087.812.508.300,Private room,25,1,41,23/04/18,1.55,1,272,june,2018
12342253,Cozy studio apartment in Saragozza,29414872,Emanuele,,Porto - Saragozza,4.449.040.044.159.120,11.319.554.368.960.600,Entire home/apt,48,1,7,28/03/18,0.30,1,363,june,2018
12348164,Lovely Double Room Private Bath,5038192,Daniele,,Porto - Saragozza,44.496.616.023.446.900,11.335.700.948.571.700,Private room,34,2,22,18/06/18,0.86,1,63,june,2018
12350378,Elegant apartment with garden,3575971,Enrica,,Santo Stefano,4.448.877.184.232.720,1.136.415.618.878.790,Entire home/apt,75,3,31,17/06/18,1.15,1,92,june,2018
12358097,BoloHouse,40392468,Puya,,Navile,445.227.035.034.744,1.132.016.072.764.900,Shared room,60,1,1,26/09/16,0.05,1,365,june,2018
12361171,DELUXE APARTMENT BOLOGNA DREAMS,66768436,Alberto,,Santo Stefano,4.450.271.289.508.430,11.353.801.656.272.100,Entire home/apt,82,1,3,29/10/16,0.12,2,52,june,2018
12401920,La casita 10 House with garden in historic center,67059450,Chiara,,Santo Stefano,4.448.714.930.378.010,11.349.160.682.063.000,Entire home/apt,75,2,46,24/06/18,2.29,1,243,june,2018
12420472,Munayaffittacamere con uso cucina,2845503,Simone,,San Donato - San Vitale,4.449.319.668.663.950,11.367.256.574.368.700,Private room,35,2,1,18/09/16,0.05,3,365,june,2018
12421616,Charming residence with a fabulous view,67187088,Nicola,,Santo Stefano,44.475.738.415.157.200,1.133.556.806.096.120,Entire home/apt,170,2,10,03/04/18,0.47,1,363,june,2018
12487731,Residenza Bellaria Park,67605334,Pier Paolo,,Savena,4.446.410.210.595.930,1.140.185.262.997.950,Entire home/apt,73,3,17,20/03/18,0.65,1,283,june,2018
12510884,Appartamento Sole in centro a Bologna,67753640,Francesca,,Santo Stefano,4.450.235.835.073.080,1.135.142.659.520.980,Entire home/apt,65,2,20,05/06/18,1.32,1,52,june,2018
12516170,Bologna Charme,12376314,Patty Raffa & Family,,Santo Stefano,44.497.879.249.740.000,11.348.390.831.710.400,Entire home/apt,75,1,256,12/06/18,9.62,2,228,june,2018
12526065,Camera doppia con bagno privato B&B Scaletta D'Oro,21778503,Scaletta,,Santo Stefano,4.448.072.885.844.690,11.361.548.147.927.100,Private room,50,1,0,,,3,350,june,2018
12533333,Cozy apartment in great location,13880925,Luca,,Navile,4.450.986.235.629.610,11.346.933.635.019.300,Entire home/apt,50,3,13,15/09/17,0.49,1,174,june,2018
12551446,Luxury apartment in Porta Saffi,5510279,Alessandro,,Porto - Saragozza,4.450.155.893.412.150,11.324.475.539.842.500,Entire home/apt,90,2,9,29/04/18,0.35,19,118,june,2018
12553134,Stanza centralissima e silenziosa,65693714,Gaudenzio,,Santo Stefano,44.497.186.293.622.800,1.134.489.920.382.850,Private room,35,1,0,,,2,125,june,2018
12553842,B&B alle porte del centro,33746649,Serena,,Porto - Saragozza,44.494.334.740.584.800,11.321.140.828.785.400,Private room,25,1,68,24/03/18,2.65,1,24,june,2018
12576181,Il Delfino a Bologna,18835143,Daniele,,San Donato - San Vitale,4.449.191.758.168.210,11.379.329.628.025.700,Private room,150,1,4,16/10/16,0.16,1,364,june,2018
12583558,Altana sopra il tetto,68248621,Alberto,,Porto - Saragozza,4.449.096.316.111.820,11.334.530.182.498.000,Entire home/apt,60,1,18,02/06/18,0.84,1,290,june,2018
12596759,'70s view of Bologna hills close to the center,68345402,Paolo,,Santo Stefano,4.447.780.122.803.160,11.337.158.614.635.200,Entire home/apt,99,2,38,10/06/18,1.57,1,292,june,2018
12625636,Monolocale Belle Arti,68549490,Francesco,,Santo Stefano,44.498.997.522.555.200,1.134.998.963.388.950,Entire home/apt,55,1,51,15/01/17,1.95,1,0,june,2018
12641361,Palazzo Tanari casa ANNA,49757937,Bruna,,Porto - Saragozza,4.449.900.657.634.400,1.134.302.448.267.500,Entire home/apt,50,3,41,27/05/18,1.72,1,0,june,2018
12661957,Flat Flauto Magico P. Maggiore a 800 m giardino,68794297,Laura,,Porto - Saragozza,44.489.743.287.547.200,11.331.120.351.572.900,Entire home/apt,49,2,34,18/06/18,1.55,3,125,june,2018
12679032,SUITE APARTMENT BOLOGNA DREAMS,66768436,Alberto,,Santo Stefano,4.450.267.377.904.920,11.354.055.981.452.200,Entire home/apt,72,2,3,06/09/16,0.12,2,13,june,2018
12692740,....da passaq!!,40486944,Valentina,,San Donato - San Vitale,444.971.173.965.061,11.375.484.941.552.100,Entire home/apt,65,2,39,12/06/18,1.54,1,324,june,2018
12694170,croce di casalecchio,42549229,Paolo,,Borgo Panigale - Reno,444.867.565.334.192,11.289.473.870.219.800,Private room,40,1,0,,,1,89,june,2018
12701472,TESSITORI FLAT / CITY CENTER,8412805,Carolina & Cristina,,Porto - Saragozza,44.490.173.184.164.200,1.133.670.591.670.120,Entire home/apt,70,2,60,24/06/18,2.36,3,321,june,2018
12704192,Stanza Matrimoniale B&B San Vitale,68825925,Antonio,,Santo Stefano,4.449.615.522.329.020,11.356.768.569.271.900,Private room,65,1,2,05/04/17,0.12,2,149,june,2018
12718312,Apartment in CityCenter-bilocale in centro Bologna,69151817,Fabrizio,,Porto - Saragozza,4.449.215.875.216.160,11.336.457.210.655.800,Entire home/apt,59,2,89,14/06/18,3.94,1,141,june,2018
12752685,Camera in appartamento luminoso,69365777,Emanuela,,Porto - Saragozza,44.500.413.932.131,11.320.566.180.628.000,Private room,135,1,0,,,2,365,june,2018
12752747,Camera confortevole in appartamento,69365777,Emanuela,,Porto - Saragozza,4.450.103.166.453.060,11.321.775.366.784.400,Private room,135,2,0,,,2,365,june,2018
12754328,LA MILLA - comfortable apartment,69376108,Camilla,,Navile,4.454.474.811.539.390,11.366.580.839.124.200,Entire home/apt,48,1,41,04/06/18,1.88,1,349,june,2018
12754347,"Monolocale ""Residenza Il Borgo""",58995537,Barbara,,Navile,4.453.069.883.507.940,11.342.780.393.612.900,Entire home/apt,92,2,0,,,1,357,june,2018
12767183,Magicahome: mansarda centro storico,69464553,Mariella,,Santo Stefano,44.499.236.191.838.600,11.351.477.768.990.700,Entire home/apt,49,2,57,17/06/18,2.25,2,101,june,2018
12772621,Ampia stanza privata a Bologna,25277078,Anna,,Navile,44.514.307.888.071.400,11.337.866.257.923.900,Private room,34,1,6,06/10/17,0.23,3,364,june,2018
12773190,Appartamento in centro a Bologna,46937952,Francesca,,Porto - Saragozza,4.449.708.679.141.680,11.335.143.177.076.900,Entire home/apt,55,3,31,25/05/18,1.46,2,61,june,2018
12774299,Bright and cosy apartment Bologna,25277078,Anna,,Navile,445.146.291.635.368,11.339.028.109.914.000,Entire home/apt,65,2,17,07/02/18,0.70,3,326,june,2018
12782303,CASA VIVI BOLOGNA,69558189,Cristina,,Savena,4.447.364.237.425.180,11.388.228.308.383.200,Entire home/apt,70,1,8,31/03/18,0.32,1,298,june,2018
12786574,CASA DI CESI,69602656,Cesira,,San Donato - San Vitale,4.449.314.897.398.010,1.136.924.587.449.360,Entire home/apt,50,1,60,02/06/18,2.34,1,275,june,2018
12791891,Monolocale Maria Callas: charme e giardino privato,68794297,Laura,,Porto - Saragozza,4.449.001.050.565.850,11.329.696.771.461.900,Entire home/apt,46,2,38,03/05/18,1.68,3,261,june,2018
12793995,Appartamento  di charme : Amadeus Mozart,68794297,Laura,,Santo Stefano,4.448.946.665.078.880,11.331.254.256.181.900,Entire home/apt,46,2,84,14/06/18,3.83,3,265,june,2018
12809844,Double room 10 min from downtown,69833609,Ginevra,,Porto - Saragozza,4.449.478.931.280.340,11.317.713.790.713.100,Private room,55,1,0,,,1,241,june,2018
12820627,Castiglione 1,69938837,Lea&Fabio,,Santo Stefano,4.449.252.587.139.590,11.345.729.825.389.400,Entire home/apt,185,2,90,03/06/18,4.08,1,297,june,2018
12821971,Camera Bologna centro con terrazzo,69948644,Danilo,,Santo Stefano,4.448.840.719.147.350,11.364.086.234.796.600,Private room,28,1,17,11/06/17,0.65,1,180,june,2018
12852176,charming house near the center and S. Orsola Ospit,50680393,Fabrizio,,Santo Stefano,4.448.224.346.187.360,11.367.875.425.258.100,Entire home/apt,46,2,29,19/06/18,1.12,1,105,june,2018
12853184,Beautiful apartment in the centre,70224778,Gianluca,,Santo Stefano,4.449.983.596.770.760,11.349.429.580.080.200,Entire home/apt,80,2,23,28/03/18,0.88,1,350,june,2018
12863788,Stunning and Elegant Twin Room,22584990,Luisa,,San Donato - San Vitale,444.863.016.126.375,11.368.141.672.589.400,Private room,20,3,55,05/06/18,2.16,2,52,june,2018
12864418,Mansarda Bologna centro storico,10962316,Alessia,,Santo Stefano,4.449.208.830.996.160,1.135.632.829.149.120,Entire home/apt,63,2,145,25/06/18,5.90,1,306,june,2018
12898176,Le Grenier,24965035,Enrico,,Santo Stefano,444.904.531.996.585,1.134.743.759.249.420,Entire home/apt,82,1,18,20/05/18,0.85,2,119,june,2018
12908674,Attic Apartment 2 Bedrooms Bologna Old Town - WiFi,70753125,Alessandra & Susanna,,Santo Stefano,4.448.667.428.538.660,11.341.334.188.160.300,Entire home/apt,75,2,121,26/06/18,4.88,1,249,june,2018
12928418,interno INDACO,8787870,Serena,,Porto - Saragozza,44.496.179.559.438.100,11.338.231.513.028.400,Private room,54,1,29,27/05/18,1.15,2,349,june,2018
12932424,Room a 40 metri da Stazione-Via Amendola-Centro,44259815,Pasquale,,Porto - Saragozza,4.450.609.443.534.460,11.341.934.563.810.800,Private room,35,2,72,24/03/18,3.02,2,45,june,2018
12948043,SAN PETRONIO SUITE 30 MS FROM PIAZZA MAGGIORE,68659490,Edoardo,,Santo Stefano,4.449.290.077.740.520,11.343.597.853.429.900,Entire home/apt,120,1,63,04/03/18,2.55,1,306,june,2018
12974862,MATRIMONIALE CON TERRAZZO SU GIARDINO,71415646,Maria Lucia,,Santo Stefano,44.498.262.716.397.600,11.346.793.045.296.900,Private room,45,2,2,06/01/18,0.12,3,20,june,2018
12977624,Two bedroom in Bologna city Centre for 6 people!,53589564,Sergio,,Porto - Saragozza,4.449.891.530.575.130,1.133.926.852.236.750,Private room,110,1,13,04/03/18,0.54,2,149,june,2018
12981732,sunny apartament near station,18928808,Lara,,Navile,44.522.631.243.309.600,11.359.234.597.554.000,Entire home/apt,40,5,5,30/11/17,0.22,3,148,june,2018
