id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,march,2019
21866263,Appartamento in Centro Bologna,87934543,Romì,,Santo Stefano,4.449.269,1.135.469,Entire home/apt,50,2,84,08/03/19,5.47,1,146,march,2019
21881334,Boulevard Gardenhouse,159619999,Rodolfo,,Santo Stefano,445.011,1.134.834,Entire home/apt,133,3,6,29/09/18,0.42,2,2,march,2019
21882107,The View - Attic with a view,89067449,Marco,,Santo Stefano,4.448.436,1.136.092,Entire home/apt,47,2,59,25/02/19,3.96,16,63,march,2019
21887499,Oberdan Apartment,124360219,Elia,,Santo Stefano,4.449.699,11.347,Entire home/apt,140,2,3,16/07/18,0.19,7,327,march,2019
21889203,Fine Stay Studio,159619999,Rodolfo,,Santo Stefano,444.977,1.134.393,Entire home/apt,65,3,0,,,2,2,march,2019
21896302,**- Stanza Matrimoniale Vicino Zona Fiera -**,158987639,Benedetta,,San Donato - San Vitale,4.450.216,1.136.755,Private room,25,1,35,02/02/19,2.38,1,80,march,2019
21903473,Casa Galvani 2,153344120,Simone,,Santo Stefano,4.448.777,1.134.783,Entire home/apt,60,2,4,07/10/18,0.26,2,0,march,2019
21904777,Camera Top con bagno privato e balcone zona centro,6490790,Michele,,Santo Stefano,4.448.276,1.133.746,Private room,30,3,27,19/07/18,1.87,1,1,march,2019
21928825,OiBò Bologna B&B,157635619,Claudia,,Navile,445.139,1.134.573,Entire home/apt,40,1,36,06/01/19,2.40,1,0,march,2019
21932158,Modern flat on the old hidden canal,149688929,Michela,,Santo Stefano,4.449.919,1.134.503,Entire home/apt,120,2,29,24/02/19,1.92,3,116,march,2019
21940348,Appartamento Nettuno vicino a Stazione e Centro,160135171,Migliano,,Navile,4.450.791,1.134.567,Entire home/apt,100,2,7,23/02/19,0.46,4,128,march,2019
21943915,Cameretta singola,42651899,Flore,,Santo Stefano,4.448.787,1.135.995,Private room,20,1,65,05/03/19,4.30,3,309,march,2019
21947539,Mascarella Apartment,7553915,Giovanni,,Santo Stefano,4.449.803,1.134.841,Entire home/apt,50,2,6,01/01/19,0.51,1,163,march,2019
21953291,Decumana Apartment,89067449,Marco,,Borgo Panigale - Reno,4.450.852,11.298,Entire home/apt,44,2,20,15/12/18,1.32,16,73,march,2019
21974676,Azeglio apartment a due passi da Piazza Maggiore,160439995,Anna,,Santo Stefano,4.449.425,1.134.311,Entire home/apt,99,2,46,16/02/19,3.12,1,262,march,2019
21986732,La finestrella - Ampio appartamento,1441245,Luca,,Porto - Saragozza,444.986,1.134.283,Entire home/apt,90,2,26,10/11/18,1.79,1,275,march,2019
21987844,Bilocale per 4 con affaccio sul Portico dei Servi,86642341,Francesca,,Santo Stefano,4.449.105,1.135.399,Entire home/apt,170,3,2,01/05/18,0.17,6,347,march,2019
21993003,Massarenti 3 levels Apartment,21957369,Andrea,,San Donato - San Vitale,4.449.239,1.138.071,Entire home/apt,72,3,1,30/03/18,0.09,2,128,march,2019
21993582,Casetta Margherita,17135074,Margherita,,Santo Stefano,4.448.074,1.134.882,Entire home/apt,69,1,6,03/10/18,0.40,2,345,march,2019
21997529,Sweet Home Bologna 3 in the hold town of Bologna,58000060,Raffaella,,Porto - Saragozza,4.449.169,1.133.172,Entire home/apt,70,2,0,,,3,29,march,2019
22005144,stanza con divano letto matrimoniale Francese,661336,Francesco Maria,,Porto - Saragozza,4.449.054,1.133.737,Private room,18,1,186,06/03/19,12.08,2,200,march,2019
22005673,Appartamento Alessandro Volta,21957369,Andrea,,Porto - Saragozza,4.449.317,1.132.288,Entire home/apt,92,3,1,08/06/18,0.11,2,53,march,2019
22010810,CENTRO DI BOLOGNA CASA VACANZE,63761150,Mauro/Mirco,,Santo Stefano,4.450.031,1.135.112,Entire home/apt,100,1,23,08/01/19,1.58,5,224,march,2019
22015080,❋Welcome to LaCasita➺in Bologna historical centre❋,1116679,Fosca,,Santo Stefano,444.956,1.134.996,Entire home/apt,55,2,50,11/02/19,3.48,4,55,march,2019
22020683,Splendido appartamento,11776376,Giovanni,,Porto - Saragozza,4.450.464,1.134.236,Entire home/apt,200,2,13,10/12/18,0.98,3,158,march,2019
22022145,RR 108 Guest House,160816397,Carlo,,Porto - Saragozza,4.449.833,1.134.063,Entire home/apt,168,1,27,08/02/19,1.88,1,196,march,2019
22027289,Apartment36 - Bilocale nel cuore di Bologna,8775575,Federico,,Santo Stefano,4.449.931,1.134.442,Entire home/apt,70,1,59,23/11/18,3.94,1,39,march,2019
22028644,Studio Sette Chiese - The Place Apartments,160860336,The Place,,Santo Stefano,4.449.188,113.471,Entire home/apt,90,2,9,12/11/18,0.64,22,67,march,2019
22030846,Confortable Appartment well connected,131511244,Manuela,,Savena,4.447.178,1.138.555,Entire home/apt,34,1,51,03/03/19,3.32,1,299,march,2019
22040782,MAISON BI.-Saragozza1,25887508,Daniela,,Santo Stefano,4.448.939,113.303,Private room,70,2,3,29/10/18,0.55,3,359,march,2019
22042879,Netflix Lounge,160978597,Sam,,Porto - Saragozza,4.450.488,1.133.962,Private room,22,1,120,20/02/19,7.86,1,36,march,2019
22049313,Moderno appartamento di Benni,95986200,Benedetta,,San Donato - San Vitale,4.448.974,1.137.395,Entire home/apt,55,2,63,03/03/19,4.26,3,325,march,2019
22063405,Residenza Orefici,161159834,Andrea,,Santo Stefano,4.449.403,1.134.538,Entire home/apt,81,2,5,13/05/18,0.35,1,194,march,2019
22072713,Neptune's Suite city center,161239991,Natalia,,Porto - Saragozza,4.449.577,113.408,Entire home/apt,58,3,44,25/02/19,2.99,1,145,march,2019
22076165,Sottosopra Tourist House,161267175,Daniele,,Santo Stefano,4.450.014,1.134.801,Entire home/apt,55,2,70,05/03/19,4.71,1,209,march,2019
22092865,Homely Private Room - Easygoing People,24441531,Ilaria,,Navile,445.085,1.134.925,Private room,15,1,40,02/01/19,2.79,8,73,march,2019
22097452,BOLOGNETTI HOME,148789398,Francesca,,Santo Stefano,444.926,1.135.494,Entire home/apt,38,2,31,18/12/18,2.05,1,185,march,2019
22097991,Chiara Boutique Apartment,39714326,Chiara,,Borgo Panigale - Reno,4.451.486,1.128.305,Entire home/apt,50,4,3,31/12/17,0.20,1,70,march,2019
22112899,INTERNO 6 -  PRIVATE ROOM WITH BATHROOM,16002613,Massimo,,Santo Stefano,4.449.144,1.134.875,Private room,35,2,39,07/09/18,2.58,2,66,march,2019
22116845,Casa nostra 14,161564073,Ludovica,,Santo Stefano,4.449.859,1.134.872,Entire home/apt,49,1,44,05/03/19,2.99,1,85,march,2019
22117599,|| Due Torri - The Place BO Apartments ||,160860336,The Place,,Santo Stefano,4.449.346,1.134.716,Entire home/apt,150,2,42,26/11/18,2.89,22,60,march,2019
22118223,- Cute Amaseo - The Place BO Apartments -,160860336,The Place,,San Donato - San Vitale,4.450.306,1.136.453,Entire home/apt,70,2,15,21/02/19,1.03,22,63,march,2019
22121278,A casa di virginia,137069254,Virginia,,Porto - Saragozza,4.450.005,1.133.567,Private room,70,1,12,19/10/18,1.01,1,81,march,2019
22122823,Accogliente monolocale di Antonio,161393776,Antonio,,San Donato - San Vitale,4.449.101,1.137.408,Entire home/apt,42,2,22,03/03/19,1.53,2,257,march,2019
22142439,Nice Apartment Close to the Central Station!,132464778,Welcome To Bologna!,,San Donato - San Vitale,445.006,1.136.586,Entire home/apt,55,2,5,20/10/18,0.39,39,0,march,2019
22157649,Cosy Double Sized Bunk Bed - Welcome BackPackers!,24441531,Ilaria,,Navile,445.081,1.134.859,Shared room,14,1,71,03/03/19,5.00,8,73,march,2019
22160205,CASA MOLINA 2,26472911,Ricky,,San Donato - San Vitale,4.449.004,1.137.583,Entire home/apt,50,2,19,03/03/19,1.32,3,229,march,2019
22161552,CENTRALISSIMO ALLOGGIO STANZA IN PORTA SAN DONATO,125528528,Francesco,,San Donato - San Vitale,4.449.965,1.135.667,Private room,39,1,96,07/03/19,6.50,3,346,march,2019
22174384,Tiny-Hostel like Room [SINGLE BEDS],25102598,Daniele,,Porto - Saragozza,4.450.608,1.133.923,Shared room,9,1,106,21/02/19,7.31,6,60,march,2019
22176334,Homey Den for Easygoing People @TrainStation,24441531,Ilaria,,Navile,4.450.805,1.134.883,Private room,79,1,11,01/01/19,0.93,8,49,march,2019
22182653,CasaBianca,162061994,Stefano,,Santo Stefano,4.449.597,1.134.334,Private room,60,1,15,02/01/19,1.04,1,71,march,2019
22186316,Charming Double Sized Bed - Welcome BackPackers!,24441531,Ilaria,,Navile,4.450.945,1.134.887,Shared room,15,1,69,25/02/19,4.85,8,71,march,2019
22186362,La casa di Aurora ( Aurora's home),162097145,Ilaria,,Savena,4.448.265,1.138.043,Entire home/apt,50,1,92,25/02/19,6.36,1,102,march,2019
22186727,Welcome Backpackers! - Comfy Bed @TrainStation,24441531,Ilaria,,Navile,4.450.927,1.134.857,Shared room,12,1,68,01/03/19,4.73,8,68,march,2019
22197010,Elegante monolocale a pochi minuti dal centro,161393776,Antonio,,San Donato - San Vitale,4.449.046,113.752,Entire home/apt,49,2,18,23/01/19,1.24,2,247,march,2019
22197411,CASE BIANCHE CENTRAL AND MODERN STUDIO city center,97298944,Silvia,,Porto - Saragozza,4.449.628,1.133.707,Entire home/apt,95,3,2,01/01/19,0.75,10,0,march,2019
22198693,Handy Bed - Welcome BackPackers! @TrainStation,24441531,Ilaria,,Navile,4.450.784,1.134.856,Shared room,10,1,70,18/02/19,4.91,8,64,march,2019
22201574,Bilocale intimo e accogliente (no uomini da soli),29506151,Francesca,,Santo Stefano,4.448.665,1.133.667,Entire home/apt,80,1,5,09/12/18,0.40,3,0,march,2019
22203704,Un luogo silenzioso e accogliente. Una vera casa.,162248927,Laura,,Santo Stefano,4.448.046,1.137.505,Entire home/apt,69,2,2,20/03/18,0.14,1,0,march,2019
22218157,Stairs to Heaven apartment,162235412,Claudia,,Porto - Saragozza,4.449.561,1.133.657,Entire home/apt,120,3,9,05/03/19,0.76,2,303,march,2019
22246650,A casa di Lorenzo,11717869,Erika,,San Donato - San Vitale,4.449.381,1.137.251,Entire home/apt,120,1,30,04/02/19,2.30,1,129,march,2019
22246817,Relais San Giorgio,8188283,Alessandro,,Porto - Saragozza,444.979,1.134.174,Entire home/apt,74,1,66,01/03/19,5.06,20,285,march,2019
22256960,Tiny-Hostel like Room [SINGLE BEDS] II,25102598,Daniele,,Porto - Saragozza,4.450.484,1.134.049,Shared room,12,1,36,18/02/19,2.88,6,7,march,2019
22257768,Tiny-Hostel like Room [DOUBLE BEDS] II,25102598,Daniele,,Porto - Saragozza,4.450.629,1.133.935,Shared room,15,1,46,17/02/19,3.37,6,3,march,2019
22259453,Casa delle Palme,162658631,Ottavio,,Santo Stefano,444.881,113.534,Entire home/apt,110,1,31,05/03/19,3.41,2,181,march,2019
22260195,Zamboni 5,10225100,Davide,,Santo Stefano,4.449.572,1.134.577,Entire home/apt,70,2,21,02/01/19,1.71,1,247,march,2019
22260551,Easy appartment in 5 min from Stazione Centrale,12798659,Olga&Mashasty,,Navile,4.450.866,1.134.592,Entire home/apt,38,3,25,07/03/19,1.72,3,67,march,2019
22271721,Art Nest | Nido d'arte | City Center,162756864,Lorenza,,Santo Stefano,4.449.372,1.135.111,Entire home/apt,60,3,18,17/02/19,1.25,1,327,march,2019
22273728,Noble House,5510279,Alessandro,,Santo Stefano,4.449.371,113.498,Entire home/apt,80,2,49,24/02/19,3.59,31,113,march,2019
22273828,Bologna Center City Renovated Studio on a Canal,9325438,Joseph,,Santo Stefano,4.449.803,1.134.657,Entire home/apt,49,2,17,18/02/19,1.26,1,150,march,2019
22274245,Central bed lodging 2,130602937,Sarti-Bedosti,,Santo Stefano,4.449.384,1.135.558,Shared room,25,1,17,03/11/18,1.27,3,41,march,2019
22298843,Attico De Giovanni,158294084,Maurizio,,Navile,4.452.455,1.134.598,Entire home/apt,35,30,1,12/01/19,0.54,1,183,march,2019
22303036,Intero appartamento nel verde vicino osp. Rizzoli,153958067,Luca,,Santo Stefano,4.447.638,1.133.303,Entire home/apt,40,1,89,27/02/19,6.14,1,221,march,2019
22317273,Stanza a due passi dal centro storico,34628194,Eva,,San Donato - San Vitale,4.449.528,1.136.331,Private room,28,1,10,04/11/18,0.68,1,44,march,2019
22317401,Old Ghetto Apartment,163159599,Michela,,Santo Stefano,4.449.708,1.134.432,Entire home/apt,140,3,5,28/06/18,0.46,1,150,march,2019
22341449,Perfect apartment in the beating heart of Bologna,162370842,Giulia,,Porto - Saragozza,4.449.529,1.133.047,Entire home/apt,65,2,2,03/02/19,0.90,1,63,march,2019
22346838,House Procaccini 20,32418176,Daniela,,Navile,4.451.257,1.134.281,Entire home/apt,65,1,43,04/02/19,2.99,1,328,march,2019
22352694,Over the Rainbow! P.za Santo Stefano Apartment!,132464778,Welcome To Bologna!,,Santo Stefano,4.448.757,1.135.328,Entire home/apt,62,2,22,24/02/19,1.72,39,245,march,2019
22365721,SANT'ORSOLA  ACCOMODATIONS -3-,4676595,Valentina,,San Donato - San Vitale,4.449.228,1.136.283,Entire home/apt,45,2,15,27/02/19,1.24,4,132,march,2019
22366684,Bright & Cozy Apartment near Central Station!,132464778,Welcome To Bologna!,,Navile,4.450.907,1.134.719,Entire home/apt,45,2,14,27/02/19,1.16,39,271,march,2019
22370422,Charming & Central Loft Prime Location!,132464778,Welcome To Bologna!,,Santo Stefano,444.942,1.135.375,Entire home/apt,55,2,35,26/02/19,2.84,39,222,march,2019
22374747,Mansarda La bolognesa,784511,Giuliana,,Porto - Saragozza,4.448.943,1.131.212,Entire home/apt,75,1,23,25/02/19,1.56,1,233,march,2019
22374933,Appartamento Cioppi,163608055,Cinzia,,Santo Stefano,4.450.172,1.135.195,Entire home/apt,80,1,0,,,1,80,march,2019
22383391,Sleep & Fly 2 zona areoporto,147469414,Davide,,Borgo Panigale - Reno,4.452.355,1.129.223,Private room,52,1,11,26/02/19,0.80,2,1,march,2019
22400231,Loft Porta San Vitale,151216967,Gabriella,,Santo Stefano,4.449.437,1.135.689,Entire home/apt,65,1,14,12/02/19,0.97,1,291,march,2019
22408169,Casa Fani comfort near Bologna City Centre,133068013,Fani Hospitality,,San Donato - San Vitale,4.449.777,1.136.358,Entire home/apt,49,2,9,10/11/18,0.74,2,219,march,2019
22419050,San Mamolo apartment (ad.ze Rizzoli - Villalba),51931442,Roberto,,Santo Stefano,4.448.413,1.133.791,Entire home/apt,100,2,12,03/03/19,1.12,1,321,march,2019
22433353,Camera doppia nel centro di Bologna,164308345,Enrico,,Navile,445.076,1.135.138,Private room,23,1,46,14/02/19,3.17,2,212,march,2019
22448217,Apartment with a view,5510279,Alessandro,,Santo Stefano,4.449.499,1.134.628,Entire home/apt,50,2,26,24/02/19,1.95,31,1,march,2019
22448352,Attico con Terrazzo vista Colli,20807129,Bernardetta,,Santo Stefano,4.447.811,1.135.947,Entire home/apt,55,2,12,01/03/19,0.90,1,163,march,2019
22450145,Sgarauella Galleria Comfortable Apartment,135425612,Matteo,,Porto - Saragozza,445.042,1.134.443,Entire home/apt,50,2,0,,,2,159,march,2019
22461202,TINY HOUSE ingresso indipendente e parcheggio.,164616210,Federica,,Navile,4.451.361,1.134.572,Entire home/apt,35,1,75,04/03/19,5.75,1,52,march,2019
22461695,CENTRALISSIMA STANZA CON BAGNO PRIVATO IN CAMERA,125528528,Francesco,,San Donato - San Vitale,4.450.001,1.135.668,Private room,49,1,10,17/02/19,0.69,3,363,march,2019
22467255,Historic Suite Palazzo Bocchi,160202488,Caterina,,Santo Stefano,4.449.606,1.134.597,Entire home/apt,67,2,43,09/12/18,3.10,1,3,march,2019
22467767,CENTRALISSIMO ALLOGGIO STANZA IN PORTA SAN DONATO,125528528,Francesco,,San Donato - San Vitale,4.450.096,113.583,Private room,49,1,9,26/05/18,0.62,3,357,march,2019
22495427,Stupendo monolocale nel cuore di Bologna (wi-fi),8947541,Lillo Carmine,,Santo Stefano,4.449.756,1.134.894,Entire home/apt,55,1,26,09/12/18,2.17,2,339,march,2019
22500788,Fair Feeling,82907702,Francesco,,San Donato - San Vitale,4.450.588,1.136.766,Entire home/apt,48,1,28,26/02/19,2.18,1,341,march,2019
22508568,SANT'ORSOLA APARTMENTS - SUITE DELUXE,147618750,Ivet,,San Donato - San Vitale,4.449.535,1.137.253,Entire home/apt,128,1,1,15/09/18,0.17,5,320,march,2019
22540639,@Green Ganesha ~ Living the historic centre,101491395,Samuela,,Porto - Saragozza,444.946,1.133.501,Private room,26,2,47,17/02/19,3.42,1,54,march,2019
22543209,LUMINOSO BILOCALE MOLINA 8 DI RICKY,26472911,Ricky,,San Donato - San Vitale,4.448.933,1.137.573,Entire home/apt,49,2,15,27/12/18,1.31,3,264,march,2019
22546221,Appartamento Palazzo del Toro,39339834,Elena,,Porto - Saragozza,444.956,1.133.782,Entire home/apt,110,3,4,09/10/18,0.34,1,353,march,2019
22558739,Appartamento per 4/6 persone,30494116,Sara,,Savena,4.446.307,1.137.355,Entire home/apt,150,5,2,03/04/18,0.17,2,36,march,2019
22575854,L' Alba sui tetti. Stanza e bagno privati 2 letti.,43396358,Patrizia,,Savena,44.471,1.137.838,Private room,20,1,48,30/01/19,3.50,1,111,march,2019
22576432,Casa in centro storico Bologna,116927140,Stefano,,Porto - Saragozza,4.449.069,1.133.776,Private room,26,1,38,01/08/18,2.87,1,0,march,2019
22623993,Comfortable villa just outside the city walls,55890714,Fabio,,Santo Stefano,4.448.514,113.332,Entire home/apt,150,3,5,06/11/18,0.42,4,120,march,2019
22624129,Bad in Bolonia,166542932,Vanessa,,San Donato - San Vitale,4.450.004,1.137.127,Private room,20,1,16,22/06/18,1.14,1,0,march,2019
22628959,Historic home: room with a wiew,166356936,Nicoletta,,Santo Stefano,4.449.247,113.471,Private room,140,1,1,19/03/18,0.08,4,302,march,2019
22629952,Bologna doppia suite affrescata in dimora storica,166356936,Nicoletta,,Santo Stefano,4.449.205,1.134.748,Private room,180,1,1,18/03/18,0.08,4,290,march,2019
22630379,Bologna camera affrescata con bagno liberty,166356936,Nicoletta,,Santo Stefano,4.449.233,1.134.694,Private room,130,1,2,25/09/18,0.15,4,148,march,2019
22630717,Bologna camera lanterne rosse,166356936,Nicoletta,,Santo Stefano,4.449.088,1.134.568,Private room,125,1,0,,,4,147,march,2019
22634574,Pandolf,166651468,Arsenio,,Porto - Saragozza,4.450.473,1.134.442,Entire home/apt,80,1,5,10/11/18,0.39,1,323,march,2019
22642366,La Finestrella Apartment,96424789,Angela,,Santo Stefano,4.449.742,1.134.438,Entire home/apt,140,1,5,26/09/18,0.36,2,47,march,2019
22643753,Antica Bologna,51190126,Claudio,,Santo Stefano,4.449.392,1.134.669,Entire home/apt,250,1,19,03/03/19,1.46,1,356,march,2019
22663195,Zen Apartment  Bologna Fiera,166956454,Giampaolo,,Navile,4.451.411,1.135.348,Entire home/apt,40,3,17,16/02/19,1.31,1,11,march,2019
22666178,Room in colourful apartment,37639096,Elena,,Porto - Saragozza,4.449.757,1.131.982,Private room,40,2,66,05/03/19,9.57,1,40,march,2019
22666423,Appartamento accogliente silenzioso in palazzo storico vicino alle Sette Chiese,159823271,Lorenzo,,Santo Stefano,4.449.039,1.135.155,Entire home/apt,70,1,53,25/02/19,3.99,1,240,march,2019
22669241,Appartamento San Luca vicino al centro e stazione,160135171,Migliano,,Navile,4.450.713,1.134.526,Entire home/apt,100,2,4,19/03/18,0.29,4,96,march,2019
22686051,TERRACE HOUSE in the CENTRE of BOLOGNA,2243701,Federico,,Santo Stefano,4.449.975,1.134.887,Private room,36,2,20,05/03/19,1.49,1,16,march,2019
22698474,Kutir Loft,7465292,Piero,,Santo Stefano,4.448.926,1.134.878,Private room,50,1,14,03/03/19,1.13,2,16,march,2019
22702834,Sandra&Stefano-few minutes of bus from city center,167409511,La Casa Di Sandra E Stefano,,Savena,4.448.176,1.138.137,Entire home/apt,50,1,16,24/02/19,1.19,1,65,march,2019
22710385,Happy Martinello,167507504,Luca,,Borgo Panigale - Reno,4.450.791,1.130.275,Entire home/apt,38,1,109,07/03/19,8.22,1,71,march,2019
22710717,CA’ LO SGALLO apartm. close to old city/fair dept.,167513556,Afro,,Navile,4.451.547,113.416,Entire home/apt,85,2,13,04/02/19,0.99,1,322,march,2019
22711811,Bed and Bulaggna - stanza matrimoniale,167527371,Giacomo,,Savena,4.447.981,1.138.502,Private room,30,1,17,27/09/18,1.23,1,0,march,2019
22712006,Amazing Apartment Zucchini,45136743,Andrea,,Santo Stefano,4.450.155,1.135.225,Entire home/apt,75,2,3,10/02/19,0.51,33,94,march,2019
22712009,Bilocale comodo per fiera e centro,167530721,Sara,,Navile,4.452.532,1.135.287,Entire home/apt,60,2,2,02/04/18,0.17,1,130,march,2019
22712729,Civico Tre Bologna,167531011,Anna,,Santo Stefano,4.450.163,1.134.973,Entire home/apt,89,2,7,20/02/19,0.58,1,82,march,2019
22715977,Beppe e Gina,167568030,Cristina,,Porto - Saragozza,4.449.089,1.133.715,Entire home/apt,70,2,34,03/03/19,2.74,1,140,march,2019
22721428,Appartamento  180 mq con garage a Bologna,125031404,Stefano,,Santo Stefano,4.448.661,1.136.609,Entire home/apt,120,2,2,10/11/18,0.41,1,27,march,2019
22724637,Borgo Masini Suite,167698460,Paolo,,Santo Stefano,4.450.255,1.135.224,Entire home/apt,55,2,83,02/03/19,6.26,1,19,march,2019
22724712,BBC Barberia Bologna Centro,167700366,Giorgio,,Porto - Saragozza,4.449.158,1.133.791,Entire home/apt,80,1,36,02/03/19,2.71,1,219,march,2019
